Longitude,Latitude,avg_wind_speed
126.75,-21.5,7.3064218
127.0,-21.5,7.077588
127.25,-21.5,6.694719
127.5,-21.5,6.5429215
127.75,-21.5,6.7666984
128.0,-21.5,6.8695917
128.25,-21.5,6.5121675
128.5,-21.5,6.3553605
128.75,-21.5,6.5055747
129.0,-21.5,6.8681245
129.25,-21.5,7.1899085
129.5,-21.5,7.223836
129.75,-21.5,7.1422076
130.0,-21.5,7.1780677
130.25,-21.5,7.193221
130.5,-21.5,7.2025967
130.75,-21.5,7.23767
131.0,-21.5,7.3030915
131.25,-21.5,7.34837
131.5,-21.5,7.3861375
131.75,-21.5,7.427243
132.0,-21.5,7.4649754
132.25,-21.5,7.4125896
132.5,-21.5,7.1940856
132.75,-21.5,6.8744755
133.0,-21.5,6.5774736
133.25,-21.5,6.377125
133.5,-21.5,6.4471884
133.75,-21.5,6.6498055
134.0,-21.5,6.8401074
134.25,-21.5,7.0029726
134.5,-21.5,7.3202486
134.75,-21.5,7.312884
135.0,-21.5,7.021261
135.25,-21.5,6.8249393
135.5,-21.5,6.854241
135.75,-21.5,7.0589952
136.0,-21.5,7.451607
136.25,-21.5,7.6855273
136.5,-21.5,7.67486
136.75,-21.5,7.539844
137.0,-21.5,7.4746046
137.25,-21.5,7.4949355
137.5,-21.5,7.394046
137.75,-21.5,7.252015
138.0,-21.5,7.1566396
138.25,-21.5,7.101864
138.5,-21.5,7.171347
138.75,-21.5,7.3400335
139.0,-21.5,7.468682
139.25,-21.5,7.5046024
139.5,-21.5,7.2492223
139.75,-21.5,7.0673327
140.0,-21.5,7.0306735
140.25,-21.5,7.163578
140.5,-21.5,7.315371
140.75,-21.5,7.01383
141.0,-21.5,6.65615
141.25,-21.5,6.8184757
141.5,-21.5,7.0222945
141.75,-21.5,7.0706162
142.0,-21.5,6.9888034
142.25,-21.5,6.970336
142.5,-21.5,6.9689245
142.75,-21.5,7.0268507
143.0,-21.5,7.154209
143.25,-21.5,7.244575
143.5,-21.5,7.2529125
143.75,-21.5,7.186882
144.0,-21.5,6.9513583
144.25,-21.5,7.005228
144.5,-21.5,7.190562
144.75,-21.5,6.928201
145.0,-21.5,6.5608287
145.25,-21.5,6.4847264
145.5,-21.5,6.621927
145.75,-21.5,6.4422274
146.0,-21.5,6.241566
146.25,-21.5,6.086528
146.5,-21.5,5.952862
146.75,-21.5,5.8578105
147.0,-21.5,5.8675256
147.25,-21.5,6.0068026
147.5,-21.5,6.255356
147.75,-21.5,6.196307
148.0,-21.5,5.9035287
148.25,-21.5,5.405447
148.5,-21.5,4.7529984
148.75,-21.5,4.1396346
149.0,-21.5,4.1730127
149.25,-21.5,4.870903
115.0,-21.75,7.5010085
115.25,-21.75,7.054529
115.5,-21.75,6.8420205
115.75,-21.75,6.5768247
116.0,-21.75,6.2392263
116.25,-21.75,6.0992146
116.5,-21.75,6.3014307
116.75,-21.75,6.514285
117.0,-21.75,6.491246
117.25,-21.75,6.4925075
117.5,-21.75,6.506306
117.75,-21.75,6.5199943
118.0,-21.75,6.4960523
118.25,-21.75,6.62854
118.5,-21.75,6.460486
118.75,-21.75,6.4381647
119.0,-21.75,6.5312533
119.25,-21.75,6.5028615
119.5,-21.75,6.4594812
119.75,-21.75,6.677551
120.0,-21.75,6.9134855
120.25,-21.75,6.853185
120.5,-21.75,6.9019904
120.75,-21.75,6.886007
121.0,-21.75,6.8608184
121.25,-21.75,6.90033
121.5,-21.75,7.0567384
121.75,-21.75,7.0227447
122.0,-21.75,6.984557
122.25,-21.75,6.950077
122.5,-21.75,6.8745933
122.75,-21.75,6.8237357
123.0,-21.75,6.824704
123.25,-21.75,6.8955064
123.5,-21.75,6.8522954
123.75,-21.75,6.74933
124.0,-21.75,6.73628
124.25,-21.75,6.8223395
124.5,-21.75,6.91977
124.75,-21.75,7.0695457
125.0,-21.75,7.274777
125.25,-21.75,7.237716
125.5,-21.75,7.015257
125.75,-21.75,6.909396
126.0,-21.75,6.9777155
126.25,-21.75,7.1165776
126.5,-21.75,7.080906
126.75,-21.75,7.13674
127.0,-21.75,7.021166
127.25,-21.75,6.8149414
127.5,-21.75,6.672406
127.75,-21.75,6.718774
128.0,-21.75,6.767225
128.25,-21.75,6.568121
128.5,-21.75,6.5378838
128.75,-21.75,6.6333647
129.0,-21.75,6.853861
129.25,-21.75,7.098671
129.5,-21.75,7.2011833
129.75,-21.75,7.2026196
130.0,-21.75,7.28416
130.25,-21.75,7.34887
130.5,-21.75,7.336948
130.75,-21.75,7.307359
131.0,-21.75,7.312261
131.25,-21.75,7.3670645
131.5,-21.75,7.4385915
131.75,-21.75,7.4643884
132.0,-21.75,7.46837
132.25,-21.75,7.4010587
132.5,-21.75,7.259937
132.75,-21.75,7.013933
133.0,-21.75,6.696043
133.25,-21.75,6.412144
133.5,-21.75,6.4383855
133.75,-21.75,6.6039433
134.0,-21.75,6.749242
134.25,-21.75,6.803444
134.5,-21.75,6.937001
134.75,-21.75,6.871815
135.0,-21.75,6.733277
135.25,-21.75,6.648388
135.5,-21.75,6.704356
135.75,-21.75,6.807067
136.0,-21.75,7.0497746
136.25,-21.75,7.4444113
136.5,-21.75,7.491609
136.75,-21.75,7.3054495
137.0,-21.75,7.2532825
137.25,-21.75,7.5270634
137.5,-21.75,7.5930953
137.75,-21.75,7.464441
138.0,-21.75,7.3227925
138.25,-21.75,7.132021
138.5,-21.75,7.0236745
138.75,-21.75,7.1112437
139.0,-21.75,7.343313
139.25,-21.75,7.567261
139.5,-21.75,7.286073
139.75,-21.75,7.034169
140.0,-21.75,6.930919
140.25,-21.75,7.0059705
140.5,-21.75,7.127056
140.75,-21.75,7.0303006
141.0,-21.75,7.007987
141.25,-21.75,7.225081
141.5,-21.75,7.314453
141.75,-21.75,7.18442
142.0,-21.75,6.9381366
142.25,-21.75,6.8553925
142.5,-21.75,6.894628
142.75,-21.75,6.960489
143.0,-21.75,7.054069
143.25,-21.75,7.138638
143.5,-21.75,7.158343
143.75,-21.75,7.130745
144.0,-21.75,6.9763856
144.25,-21.75,6.9909115
144.5,-21.75,7.1596284
144.75,-21.75,6.9538946
145.0,-21.75,6.6156545
145.25,-21.75,6.459523
145.5,-21.75,6.6641827
145.75,-21.75,6.6253033
146.0,-21.75,6.3098254
146.25,-21.75,6.030022
146.5,-21.75,5.8673663
146.75,-21.75,5.915657
147.0,-21.75,6.109305
147.25,-21.75,6.0980315
147.5,-21.75,6.147686
147.75,-21.75,6.2258873
148.0,-21.75,6.0281334
148.25,-21.75,5.558775
148.5,-21.75,5.1393447
148.75,-21.75,5.0123224
149.0,-21.75,4.7954774
149.25,-21.75,4.764621
114.0,-22.0,7.7999835
114.75,-22.0,7.718172
115.0,-22.0,7.241758
115.25,-22.0,6.8725014
115.5,-22.0,6.870714
115.75,-22.0,6.7039266
116.0,-22.0,6.2691693
116.25,-22.0,5.9325027
116.5,-22.0,6.081519
116.75,-22.0,6.211542
117.0,-22.0,6.119076
117.25,-22.0,6.007616
117.5,-22.0,5.9127665
117.75,-22.0,5.931097
118.0,-22.0,6.159646
118.25,-22.0,6.467947
118.5,-22.0,6.532296
118.75,-22.0,6.552486
119.0,-22.0,6.592075
119.25,-22.0,6.579653
119.5,-22.0,6.5781503
119.75,-22.0,6.7671704
120.0,-22.0,7.012805
120.25,-22.0,6.9518538
120.5,-22.0,6.921454
120.75,-22.0,6.886837
121.0,-22.0,6.851616
121.25,-22.0,6.9281406
121.5,-22.0,7.088054
121.75,-22.0,7.0434875
122.0,-22.0,7.0654716
122.25,-22.0,7.125535
122.5,-22.0,7.0530024
122.75,-22.0,6.9585996
123.0,-22.0,6.94059
123.25,-22.0,7.0592685
123.5,-22.0,6.9822197
123.75,-22.0,6.846593
124.0,-22.0,6.8170075
124.25,-22.0,6.8920617
124.5,-22.0,6.9560432
124.75,-22.0,7.045993
125.0,-22.0,7.2061896
125.25,-22.0,7.2226996
125.5,-22.0,7.038743
125.75,-22.0,6.9353523
126.0,-22.0,6.9730678
126.25,-22.0,7.1046476
126.5,-22.0,7.0598774
126.75,-22.0,7.086951
127.0,-22.0,7.1427536
127.25,-22.0,6.9674807
127.5,-22.0,6.7794156
127.75,-22.0,6.723425
128.0,-22.0,6.761299
128.25,-22.0,6.6766496
128.5,-22.0,6.6429234
128.75,-22.0,6.644145
129.0,-22.0,6.748515
129.25,-22.0,6.921807
129.5,-22.0,7.149022
129.75,-22.0,7.3489766
130.0,-22.0,7.5112743
130.25,-22.0,7.540375
130.5,-22.0,7.53305
130.75,-22.0,7.4837914
131.0,-22.0,7.454005
131.25,-22.0,7.4871483
131.5,-22.0,7.5190396
131.75,-22.0,7.55003
132.0,-22.0,7.5194526
132.25,-22.0,7.497052
132.5,-22.0,7.3575997
132.75,-22.0,7.284167
133.0,-22.0,6.9908314
133.25,-22.0,6.566954
133.5,-22.0,6.3798914
133.75,-22.0,6.478511
134.0,-22.0,6.6238546
134.25,-22.0,6.695351
134.5,-22.0,6.685655
134.75,-22.0,6.6508536
135.0,-22.0,6.6033525
135.25,-22.0,6.67498
135.5,-22.0,6.7307954
135.75,-22.0,6.8525696
136.0,-22.0,6.934235
136.25,-22.0,7.1212034
136.5,-22.0,7.3125715
136.75,-22.0,7.149137
137.0,-22.0,7.1201367
137.25,-22.0,7.3270283
137.5,-22.0,7.491911
137.75,-22.0,7.4682755
138.0,-22.0,7.3498373
138.25,-22.0,7.132086
138.5,-22.0,6.9731445
138.75,-22.0,6.9956036
139.0,-22.0,7.167616
139.25,-22.0,7.4471707
139.5,-22.0,7.215086
139.75,-22.0,6.915898
140.0,-22.0,6.8001876
140.25,-22.0,6.8478074
140.5,-22.0,6.944837
140.75,-22.0,6.8731217
141.0,-22.0,6.955123
141.25,-22.0,7.1944323
141.5,-22.0,7.2543545
141.75,-22.0,7.1941013
142.0,-22.0,6.9989185
142.25,-22.0,6.8490343
142.5,-22.0,6.7839646
142.75,-22.0,6.849118
143.0,-22.0,6.967943
143.25,-22.0,7.0402737
143.5,-22.0,7.102496
143.75,-22.0,7.0723476
144.0,-22.0,6.9434114
144.25,-22.0,6.859988
144.5,-22.0,7.0402007
144.75,-22.0,7.1113796
145.0,-22.0,6.836891
145.25,-22.0,6.607349
145.5,-22.0,6.649612
145.75,-22.0,6.5795517
146.0,-22.0,6.2641897
146.25,-22.0,5.9931855
146.5,-22.0,5.9637375
146.75,-22.0,6.0529375
147.0,-22.0,6.3650155
147.25,-22.0,6.43967
147.5,-22.0,6.429454
147.75,-22.0,6.2524333
148.0,-22.0,5.978411
148.25,-22.0,5.5476456
148.5,-22.0,5.1888437
148.75,-22.0,5.1435
149.0,-22.0,5.164391
149.25,-22.0,4.991752
149.5,-22.0,5.8172846
114.0,-22.25,7.8451996
114.5,-22.25,7.863501
114.75,-22.25,7.60846
115.0,-22.25,7.290086
115.25,-22.25,7.1159525
115.5,-22.25,7.086182
115.75,-22.25,6.832661
116.0,-22.25,6.266257
116.25,-22.25,5.914268
116.5,-22.25,5.7107363
116.75,-22.25,5.7043653
117.0,-22.25,5.639144
117.25,-22.25,5.6132326
117.5,-22.25,5.5407434
117.75,-22.25,5.7033167
118.0,-22.25,5.916642
118.25,-22.25,6.157305
118.5,-22.25,6.3890452
118.75,-22.25,6.4518137
119.0,-22.25,6.497704
119.25,-22.25,6.4716043
119.5,-22.25,6.568124
119.75,-22.25,6.7691927
120.0,-22.25,7.0060873
120.25,-22.25,6.9836917
120.5,-22.25,6.9673753
120.75,-22.25,6.9392633
121.0,-22.25,6.9166517
121.25,-22.25,7.02868
121.5,-22.25,7.2009273
121.75,-22.25,7.1774864
122.0,-22.25,7.2177305
122.25,-22.25,7.2302437
122.5,-22.25,7.184455
122.75,-22.25,7.0950527
123.0,-22.25,7.037471
123.25,-22.25,7.069953
123.5,-22.25,6.9967675
123.75,-22.25,6.8927727
124.0,-22.25,6.862903
124.25,-22.25,6.901532
124.5,-22.25,6.9342017
124.75,-22.25,6.9478793
125.0,-22.25,7.0504017
125.25,-22.25,7.083613
125.5,-22.25,7.143176
125.75,-22.25,7.049491
126.0,-22.25,7.091113
126.25,-22.25,7.1664476
126.5,-22.25,7.1729145
126.75,-22.25,7.2670712
127.0,-22.25,7.27934
127.25,-22.25,7.102882
127.5,-22.25,6.869701
127.75,-22.25,6.7575192
128.0,-22.25,6.787618
128.25,-22.25,6.7067847
128.5,-22.25,6.75623
128.75,-22.25,6.7296805
129.0,-22.25,6.7698245
129.25,-22.25,6.8876886
129.5,-22.25,7.1368017
129.75,-22.25,7.3754244
130.0,-22.25,7.517532
130.25,-22.25,7.6638393
130.5,-22.25,7.6388617
130.75,-22.25,7.6296225
131.0,-22.25,7.577318
131.25,-22.25,7.6018806
131.5,-22.25,7.5729403
131.75,-22.25,7.5562706
132.0,-22.25,7.5746074
132.25,-22.25,7.5117555
132.5,-22.25,7.534181
132.75,-22.25,7.4983616
133.0,-22.25,7.2055135
133.25,-22.25,6.733592
133.5,-22.25,6.483797
133.75,-22.25,6.481923
134.0,-22.25,6.608842
134.25,-22.25,6.7303834
134.5,-22.25,6.7508082
134.75,-22.25,6.757841
135.0,-22.25,6.8488913
135.25,-22.25,6.9106274
135.5,-22.25,7.0988083
135.75,-22.25,7.267778
136.0,-22.25,7.2633214
136.25,-22.25,7.0699706
136.5,-22.25,7.2487264
136.75,-22.25,7.3650694
137.0,-22.25,7.3406124
137.25,-22.25,7.38592
137.5,-22.25,7.4617105
137.75,-22.25,7.4810867
138.0,-22.25,7.41934
138.25,-22.25,7.1812577
138.5,-22.25,7.006084
138.75,-22.25,6.9771624
139.0,-22.25,7.091094
139.25,-22.25,7.3445363
139.5,-22.25,7.1688924
139.75,-22.25,6.9454627
140.0,-22.25,6.7963552
140.25,-22.25,6.833742
140.5,-22.25,6.8567967
140.75,-22.25,6.7782106
141.0,-22.25,6.866457
141.25,-22.25,6.950157
141.5,-22.25,6.944033
141.75,-22.25,6.8668103
142.0,-22.25,7.008394
142.25,-22.25,6.9084044
142.5,-22.25,6.789211
142.75,-22.25,6.873714
143.0,-22.25,6.9451113
143.25,-22.25,7.0130873
143.5,-22.25,7.03108
143.75,-22.25,7.071827
144.0,-22.25,6.953345
144.25,-22.25,6.8128986
144.5,-22.25,6.9350886
144.75,-22.25,7.0184226
145.0,-22.25,7.089125
145.25,-22.25,6.8902984
145.5,-22.25,6.6895113
145.75,-22.25,6.560293
146.0,-22.25,6.268359
146.25,-22.25,6.130783
146.5,-22.25,6.0349317
146.75,-22.25,6.033763
147.0,-22.25,6.2293925
147.25,-22.25,6.397858
147.5,-22.25,6.5484915
147.75,-22.25,6.3501616
148.0,-22.25,5.9401736
148.25,-22.25,5.483993
148.5,-22.25,5.2350287
148.75,-22.25,5.1503267
149.0,-22.25,5.284196
149.25,-22.25,5.0087013
149.5,-22.25,5.5154953
150.0,-22.25,7.0109525
150.5,-22.25,7.421398
113.75,-22.5,8.617068
114.0,-22.5,8.110583
114.25,-22.5,7.951805
114.5,-22.5,7.5894017
114.75,-22.5,7.298893
115.0,-22.5,7.43551
115.25,-22.5,7.467794
115.5,-22.5,7.3210993
115.75,-22.5,7.026566
116.0,-22.5,6.4360123
116.25,-22.5,5.993003
116.5,-22.5,5.7168136
116.75,-22.5,5.4598784
117.0,-22.5,5.4326572
117.25,-22.5,5.4685264
117.5,-22.5,5.5609345
117.75,-22.5,5.6366854
118.0,-22.5,5.7193184
118.25,-22.5,5.8101506
118.5,-22.5,6.1592197
118.75,-22.5,6.4720764
119.0,-22.5,6.4259944
119.25,-22.5,6.427484
119.5,-22.5,6.486976
119.75,-22.5,6.711664
120.0,-22.5,6.930125
120.25,-22.5,6.978604
120.5,-22.5,7.1444383
120.75,-22.5,7.1021886
121.0,-22.5,7.093249
121.25,-22.5,7.1982894
121.5,-22.5,7.377943
121.75,-22.5,7.312927
122.0,-22.5,7.2908344
122.25,-22.5,7.195844
122.5,-22.5,7.1498904
122.75,-22.5,7.210279
123.0,-22.5,7.15102
123.25,-22.5,7.0104737
123.5,-22.5,6.9679255
123.75,-22.5,6.8963146
124.0,-22.5,6.9660683
124.25,-22.5,7.0065827
124.5,-22.5,6.997672
124.75,-22.5,6.972111
125.0,-22.5,7.0580626
125.25,-22.5,7.1578712
125.5,-22.5,7.203974
125.75,-22.5,7.336517
126.0,-22.5,7.372548
126.25,-22.5,7.3735285
126.5,-22.5,7.329163
126.75,-22.5,7.3905363
127.0,-22.5,7.3833046
127.25,-22.5,7.1602573
127.5,-22.5,6.958664
127.75,-22.5,6.8409557
128.0,-22.5,6.9075437
128.25,-22.5,6.827355
128.5,-22.5,6.8161383
128.75,-22.5,6.8737316
129.0,-22.5,6.8660197
129.25,-22.5,7.011055
129.5,-22.5,7.18462
129.75,-22.5,7.282005
130.0,-22.5,7.3691573
130.25,-22.5,7.492809
130.5,-22.5,7.624465
130.75,-22.5,7.588211
131.0,-22.5,7.531308
131.25,-22.5,7.5367446
131.5,-22.5,7.477475
131.75,-22.5,7.4603963
132.0,-22.5,7.4337783
132.25,-22.5,7.512555
132.5,-22.5,7.522809
132.75,-22.5,7.61063
133.0,-22.5,7.440733
133.25,-22.5,6.9812036
133.5,-22.5,6.6656594
133.75,-22.5,6.635857
134.0,-22.5,6.779605
134.25,-22.5,6.9371552
134.5,-22.5,7.09085
134.75,-22.5,7.177338
135.0,-22.5,7.238841
135.25,-22.5,7.316615
135.5,-22.5,7.482713
135.75,-22.5,7.5028434
136.0,-22.5,7.507154
136.25,-22.5,7.30875
136.5,-22.5,7.4215064
136.75,-22.5,7.5206532
137.0,-22.5,7.613089
137.25,-22.5,7.618036
137.5,-22.5,7.6328106
137.75,-22.5,7.616018
138.0,-22.5,7.5169296
138.25,-22.5,7.3536205
138.5,-22.5,7.1302133
138.75,-22.5,6.977981
139.0,-22.5,7.0242724
139.25,-22.5,7.181853
139.5,-22.5,7.0851345
139.75,-22.5,6.8721285
140.0,-22.5,6.8226786
140.25,-22.5,6.808687
140.5,-22.5,6.8313093
140.75,-22.5,6.7762394
141.0,-22.5,6.8353686
141.25,-22.5,6.7656403
141.5,-22.5,6.7051616
141.75,-22.5,6.7143373
142.0,-22.5,6.7901106
142.25,-22.5,6.9256644
142.5,-22.5,6.977774
142.75,-22.5,7.1065655
143.0,-22.5,7.165138
143.25,-22.5,7.174561
143.5,-22.5,6.9956727
143.75,-22.5,6.972289
144.0,-22.5,6.9208164
144.25,-22.5,6.800899
144.5,-22.5,6.8490915
144.75,-22.5,7.026042
145.0,-22.5,7.035581
145.25,-22.5,7.0349874
145.5,-22.5,6.7777705
145.75,-22.5,6.6817374
146.0,-22.5,6.467398
146.25,-22.5,6.2342734
146.5,-22.5,6.027786
146.75,-22.5,5.967028
147.0,-22.5,6.0803466
147.25,-22.5,6.1485496
147.5,-22.5,6.218945
147.75,-22.5,6.2940407
148.0,-22.5,5.873922
148.25,-22.5,5.588905
148.5,-22.5,5.307359
148.75,-22.5,5.223938
149.0,-22.5,5.3604317
149.25,-22.5,5.046694
149.5,-22.5,4.8636336
149.75,-22.5,5.555437
150.0,-22.5,5.893127
150.25,-22.5,6.13724
113.75,-22.75,8.750527
114.0,-22.75,8.210066
114.25,-22.75,7.8163977
114.5,-22.75,7.468648
114.75,-22.75,7.192198
115.0,-22.75,7.436715
115.25,-22.75,7.686708
115.5,-22.75,7.5412445
115.75,-22.75,7.238805
116.0,-22.75,6.929161
116.25,-22.75,6.47369
116.5,-22.75,6.0384364
116.75,-22.75,5.702198
117.0,-22.75,5.6189075
117.25,-22.75,5.6699114
117.5,-22.75,5.5794463
117.75,-22.75,5.589784
118.0,-22.75,5.653625
118.25,-22.75,5.70036
118.5,-22.75,6.0019693
118.75,-22.75,6.3678474
119.0,-22.75,6.5592337
119.25,-22.75,6.57659
119.5,-22.75,6.609944
119.75,-22.75,6.7697625
120.0,-22.75,6.9405646
120.25,-22.75,7.06591
120.5,-22.75,7.26663
120.75,-22.75,7.286644
121.0,-22.75,7.2470737
121.25,-22.75,7.2887173
121.5,-22.75,7.402675
121.75,-22.75,7.2934237
122.0,-22.75,7.221881
122.25,-22.75,7.172523
122.5,-22.75,7.2620416
122.75,-22.75,7.336657
123.0,-22.75,7.2860765
123.25,-22.75,7.1366816
123.5,-22.75,7.126378
123.75,-22.75,7.14766
124.0,-22.75,7.1900053
124.25,-22.75,7.252187
124.5,-22.75,7.1810594
124.75,-22.75,7.119851
125.0,-22.75,7.1912026
125.25,-22.75,7.2879047
125.5,-22.75,7.42686
125.75,-22.75,7.568069
126.0,-22.75,7.619004
126.25,-22.75,7.520324
126.5,-22.75,7.38623
126.75,-22.75,7.378627
127.0,-22.75,7.391142
127.25,-22.75,7.2391334
127.5,-22.75,7.039212
127.75,-22.75,6.9717875
128.0,-22.75,7.0091105
128.25,-22.75,6.9471602
128.5,-22.75,6.8856244
128.75,-22.75,6.905389
129.0,-22.75,6.98665
129.25,-22.75,7.1058874
129.5,-22.75,7.2400026
129.75,-22.75,7.272127
130.0,-22.75,7.3513775
130.25,-22.75,7.453097
130.5,-22.75,7.471939
130.75,-22.75,7.465319
131.0,-22.75,7.4102144
131.25,-22.75,7.3520403
131.5,-22.75,7.2800465
131.75,-22.75,7.2675343
132.0,-22.75,7.3007174
132.25,-22.75,7.330257
132.5,-22.75,7.39504
132.75,-22.75,7.5033774
133.0,-22.75,7.4800572
133.25,-22.75,7.283623
133.5,-22.75,6.912173
133.75,-22.75,6.8685455
134.0,-22.75,7.0935006
134.25,-22.75,7.2437644
134.5,-22.75,7.3796725
134.75,-22.75,7.4055734
135.0,-22.75,7.3996725
135.25,-22.75,7.4959316
135.5,-22.75,7.4621887
135.75,-22.75,7.412919
136.0,-22.75,7.448421
136.25,-22.75,7.4506087
136.5,-22.75,7.5537953
136.75,-22.75,7.678532
137.0,-22.75,7.763036
137.25,-22.75,7.7543173
137.5,-22.75,7.7359242
137.75,-22.75,7.691523
138.0,-22.75,7.6328654
138.25,-22.75,7.5102053
138.5,-22.75,7.279382
138.75,-22.75,7.0425177
139.0,-22.75,6.9747276
139.25,-22.75,7.013297
139.5,-22.75,6.907585
139.75,-22.75,6.8465285
140.0,-22.75,6.8207893
140.25,-22.75,6.830433
140.5,-22.75,6.837496
140.75,-22.75,6.8469377
141.0,-22.75,6.886142
141.25,-22.75,6.7868547
141.5,-22.75,6.6752167
141.75,-22.75,6.6371465
142.0,-22.75,6.7516093
142.25,-22.75,6.9310575
142.5,-22.75,7.1440864
142.75,-22.75,7.3760195
143.0,-22.75,7.386746
143.25,-22.75,7.123407
143.5,-22.75,6.8811026
143.75,-22.75,6.824129
144.0,-22.75,6.833713
144.25,-22.75,6.746502
144.5,-22.75,6.7624583
144.75,-22.75,6.8849125
145.0,-22.75,6.962075
145.25,-22.75,6.945204
145.5,-22.75,6.843527
145.75,-22.75,6.8221273
146.0,-22.75,6.582116
146.25,-22.75,6.2300935
146.5,-22.75,5.9362135
146.75,-22.75,5.85921
147.0,-22.75,6.0501246
147.25,-22.75,5.964576
147.5,-22.75,5.855589
147.75,-22.75,5.8820176
148.0,-22.75,5.8718834
148.25,-22.75,5.7550397
148.5,-22.75,5.455686
148.75,-22.75,5.349441
149.0,-22.75,5.3967338
149.25,-22.75,5.151644
149.5,-22.75,5.071021
149.75,-22.75,5.15146
150.0,-22.75,5.224047
150.25,-22.75,5.124839
150.5,-22.75,5.3948374
150.75,-22.75,6.6795154
114.0,-23.0,8.218529
114.25,-23.0,7.7695527
114.5,-23.0,7.374092
114.75,-23.0,7.2795963
115.0,-23.0,7.4481735
115.25,-23.0,7.785525
115.5,-23.0,7.782608
115.75,-23.0,7.4504185
116.0,-23.0,7.1927342
116.25,-23.0,6.7740808
116.5,-23.0,6.597926
116.75,-23.0,6.235295
117.0,-23.0,6.10433
117.25,-23.0,6.014233
117.5,-23.0,5.7476573
117.75,-23.0,5.6675005
118.0,-23.0,5.711878
118.25,-23.0,5.910846
118.5,-23.0,6.129311
118.75,-23.0,6.3842874
119.0,-23.0,6.671648
119.25,-23.0,6.7858377
119.5,-23.0,6.848398
119.75,-23.0,6.89459
120.0,-23.0,7.0284147
120.25,-23.0,7.2163534
120.5,-23.0,7.3795614
120.75,-23.0,7.462391
121.0,-23.0,7.377338
121.25,-23.0,7.276331
121.5,-23.0,7.290196
121.75,-23.0,7.1959586
122.0,-23.0,7.217314
122.25,-23.0,7.2677283
122.5,-23.0,7.304426
122.75,-23.0,7.390927
123.0,-23.0,7.37895
123.25,-23.0,7.4203234
123.5,-23.0,7.4424033
123.75,-23.0,7.4820404
124.0,-23.0,7.4819565
124.25,-23.0,7.499522
124.5,-23.0,7.360868
124.75,-23.0,7.26093
125.0,-23.0,7.285503
125.25,-23.0,7.3793664
125.5,-23.0,7.5514097
125.75,-23.0,7.6819944
126.0,-23.0,7.7272277
126.25,-23.0,7.518935
126.5,-23.0,7.328003
126.75,-23.0,7.3392816
127.0,-23.0,7.3605266
127.25,-23.0,7.284325
127.5,-23.0,7.096242
127.75,-23.0,7.040909
128.0,-23.0,7.0909486
128.25,-23.0,7.031262
128.5,-23.0,6.9506617
128.75,-23.0,6.9427357
129.0,-23.0,7.0051527
129.25,-23.0,7.065553
129.5,-23.0,7.2187185
129.75,-23.0,7.418759
130.0,-23.0,7.449372
130.25,-23.0,7.4073634
130.5,-23.0,7.3439784
130.75,-23.0,7.3224454
131.0,-23.0,7.3278046
131.25,-23.0,7.219016
131.5,-23.0,7.036013
131.75,-23.0,7.0444856
132.0,-23.0,7.133193
132.25,-23.0,7.17501
132.5,-23.0,7.178976
132.75,-23.0,7.24407
133.0,-23.0,7.321891
133.25,-23.0,7.408139
133.5,-23.0,7.100579
133.75,-23.0,7.2226596
134.0,-23.0,7.4881682
134.25,-23.0,7.60751
134.5,-23.0,7.3848157
134.75,-23.0,7.317571
135.0,-23.0,7.219015
135.25,-23.0,7.249638
135.5,-23.0,7.158358
135.75,-23.0,7.26526
136.0,-23.0,7.3058205
136.25,-23.0,7.472403
136.5,-23.0,7.5495076
136.75,-23.0,7.6224074
137.0,-23.0,7.672443
137.25,-23.0,7.661638
137.5,-23.0,7.6592526
137.75,-23.0,7.617619
138.0,-23.0,7.64294
138.25,-23.0,7.5377746
138.5,-23.0,7.3053303
138.75,-23.0,7.1435194
139.0,-23.0,6.973823
139.25,-23.0,6.929831
139.5,-23.0,6.8108497
139.75,-23.0,6.778837
140.0,-23.0,6.8361278
140.25,-23.0,6.8572516
140.5,-23.0,6.9317875
140.75,-23.0,6.952927
141.0,-23.0,6.9188967
141.25,-23.0,6.7894526
141.5,-23.0,6.6543865
141.75,-23.0,6.726144
142.0,-23.0,6.803755
142.25,-23.0,6.991531
142.5,-23.0,7.1841435
142.75,-23.0,7.3643694
143.0,-23.0,7.326102
143.25,-23.0,7.0077376
143.5,-23.0,6.756506
143.75,-23.0,6.618326
144.0,-23.0,6.7133236
144.25,-23.0,6.720555
144.5,-23.0,6.693939
144.75,-23.0,6.783587
145.0,-23.0,6.8090334
145.25,-23.0,6.883244
145.5,-23.0,6.8944135
145.75,-23.0,6.8748436
146.0,-23.0,6.547738
146.25,-23.0,6.1245346
146.5,-23.0,5.8484817
146.75,-23.0,5.7428746
147.0,-23.0,6.0396204
147.25,-23.0,5.891633
147.5,-23.0,5.6327257
147.75,-23.0,5.60426
148.0,-23.0,5.755999
148.25,-23.0,5.9180765
148.5,-23.0,5.6391582
148.75,-23.0,5.510481
149.0,-23.0,5.473212
149.25,-23.0,5.4549737
149.5,-23.0,5.455714
149.75,-23.0,5.3216376
150.0,-23.0,5.178153
150.25,-23.0,4.977777
150.5,-23.0,5.224263
150.75,-23.0,6.400955
114.0,-23.25,8.143114
114.25,-23.25,7.7202935
114.5,-23.25,7.79147
114.75,-23.25,7.652545
115.0,-23.25,7.5998397
