Latitude,Longitude,Mean Correlation
-15.0,125.75,-0.036774494747320814
-15.0,126.0,-0.026011439810861788
-15.0,126.25,-0.009195258903561071
-15.0,126.5,0.0017804348541955862
-15.0,126.75,-0.0002691211507356327
-15.0,127.0,0.00041773975937671606
-15.0,127.25,0.012239110957653749
-15.0,127.5,0.02231084970491273
-15.0,127.75,0.02193338019507272
-15.0,128.0,0.019423019878533003
-15.0,128.25,0.012921962323543128
-15.0,128.5,-0.011564142883954836
-15.0,128.75,-0.01681327099047069
-15.0,129.0,-0.019397409555191796
-15.0,129.25,-0.02919844169324885
-15.0,129.5,-0.03746920087751711
-15.0,129.75,-0.04190006852302412
-15.0,130.0,-0.04269914546138829
-15.0,130.25,-0.030716699747634784
-15.0,130.5,-0.012559073134547188
-15.0,130.75,-0.01812954778655521
-15.0,131.0,-0.022388110382460236
-15.0,131.25,-0.025391259687858977
-15.0,131.5,-0.03109809988887892
-15.0,131.75,-0.027083257484870654
-15.0,132.0,-0.013736919326973813
-15.0,132.25,0.0012163881522913773
-15.0,132.5,0.014936695001753313
-15.0,132.75,0.02849623299913392
-15.0,133.0,0.036105389828749355
-15.0,133.25,0.036914768934782065
-15.0,133.5,0.03864178203997047
-15.0,133.75,0.038323209239613444
-15.0,134.0,0.03657094164740383
-15.0,134.25,0.032406003788734476
-15.0,134.5,0.026086484945733988
-15.0,134.75,0.010621901176914217
-15.0,135.0,0.0010892427626198957
-15.0,135.25,-0.018608882068656386
-15.0,135.5,-0.0362277689234664
-15.0,135.75,-0.04271247806221557
-15.0,136.0,-0.04783079748851291
-15.0,141.25,-0.003007929874140592
-15.0,141.5,0.017236601778339328
-15.0,141.75,0.048276529935676424
-15.0,142.0,0.05219287578559791
-15.0,142.25,0.05130053134025296
-15.0,142.5,0.05930274176810469
-15.0,142.75,0.06546975045708851
-15.0,143.0,0.0711488495004319
-15.0,143.25,0.07567188757183474
-15.0,143.5,0.06833421907254628
-15.0,143.75,0.04755011161877996
-15.0,144.0,0.02539553717776601
-15.0,144.25,0.009836978205878819
-15.0,144.5,-0.0006716624756033222
-15.0,144.75,0.001974772883667832
-15.0,145.0,0.0004828275913106544
