Latitude,Longitude,Mean Correlation
-10.75,142.25,0.02924034154957647
-10.75,142.5,0.02065273998420988
-11.0,130.5,0.06463620323915148
-11.0,131.25,0.06276412669161299
-11.0,142.0,0.047699531095962436
-11.0,142.25,0.03933479526871951
-11.0,142.5,0.025102076588026448
-11.0,142.75,0.008629848308271446
-11.25,130.25,0.07738995996368583
-11.25,130.5,0.07316643824585768
-11.25,130.75,0.07365118143308733
-11.25,131.0,0.07364326430893324
-11.25,131.25,0.0699858872226832
-11.25,131.5,0.06359458454426392
-11.25,132.75,0.03118986008247729
-11.25,133.0,0.028739066868187498
-11.25,141.75,0.04878316167889062
-11.25,142.0,0.0520069238210973
-11.25,142.25,0.041203560240825714
-11.25,142.5,0.02164210897972813
-11.25,142.75,0.003679054740345056
-11.25,143.0,0.0005559760121442691
-11.5,130.0,0.0906693627288222
-11.5,130.25,0.0824821981364781
-11.5,130.5,0.07402154551239076
-11.5,130.75,0.07230529312974056
-11.5,131.0,0.07395299020406133
-11.5,131.25,0.07057760242527468
-11.5,131.5,0.06876902865761472
-11.5,131.75,0.06873926394534523
-11.5,132.5,0.05293893560716157
-11.5,132.75,0.034982641269286664
-11.5,133.0,0.03167655067301905
-11.5,133.25,0.028245254084414043
-11.5,133.5,0.02868606795568498
-11.5,133.75,0.02963278565924702
-11.5,141.75,0.04716593623416091
-11.5,142.0,0.04741824703806112
-11.5,142.25,0.03541743072834808
-11.5,142.5,0.016905169787075944
-11.5,142.75,0.003070854012909553
-11.5,143.0,-0.000692606296022224
-11.75,130.25,0.08967402817073382
-11.75,130.5,0.08382218201275105
-11.75,130.75,0.08385056082465538
-11.75,131.0,0.08435085881200532
-11.75,131.25,0.08161365292474816
-11.75,131.5,0.07806363601262363
-11.75,132.25,0.07299025802207985
-11.75,132.5,0.07358210256372037
-11.75,132.75,0.05164635426758912
-11.75,133.0,0.03358493461700129
-11.75,133.25,0.03239621083331451
-11.75,133.5,0.03383881909988903
-11.75,133.75,0.03886181971365094
-11.75,134.0,0.03845894966547092
-11.75,134.25,0.03630944210695889
-11.75,134.5,0.035934447464327446
-11.75,134.75,0.036006468400946394
-11.75,135.5,0.03884249729662793
-11.75,141.75,0.04462791377419535
-11.75,142.0,0.038515132390789394
-11.75,142.25,0.026190972857204436
-11.75,142.5,0.02182305148945545
-11.75,142.75,0.0076161532397221055
-11.75,143.0,-0.002691928307939171
-12.0,130.5,0.09461470917158343
-12.0,131.0,0.09547450073471246
-12.0,131.25,0.09378532853736443
-12.0,131.5,0.09257999427050997
-12.0,131.75,0.08931891435709839
-12.0,132.0,0.0871581809664435
-12.0,132.25,0.08669597000904222
-12.0,132.5,0.08303464979681117
-12.0,132.75,0.06393519175478835
-12.0,133.0,0.04380374706886427
-12.0,133.25,0.03630256441065537
-12.0,133.5,0.0364332488230206
-12.0,133.75,0.042261865572599706
-12.0,134.0,0.04676708001511754
-12.0,134.25,0.04702228599613945
-12.0,134.5,0.04904163824047205
-12.0,134.75,0.0495564527280146
-12.0,135.0,0.04939470387407593
-12.0,135.25,0.05129521630035753
-12.0,135.5,0.0530237838857885
-12.0,135.75,0.05474322200741929
-12.0,136.0,0.05935834168583935
-12.0,136.25,0.06627011558358539
-12.0,136.5,0.06900451251044834
-12.0,141.75,0.048340389146398335
-12.0,142.0,0.03714228830522099
-12.0,142.25,0.028116649132160217
-12.0,142.5,0.02538841236710935
-12.0,142.75,0.015628775750550234
-12.0,143.0,0.0015770379328746713
-12.0,143.25,-0.004204673105516979
-12.25,130.5,0.09722340309357998
-12.25,130.75,0.09945586731758363
-12.25,131.0,0.09820578248012309
-12.25,131.25,0.09838717787733248
-12.25,131.5,0.10064747067547934
-12.25,131.75,0.10117355213197742
-12.25,132.0,0.10106809879990344
-12.25,132.25,0.09886528948869257
-12.25,132.5,0.0870267901209955
-12.25,132.75,0.06303406797980511
-12.25,133.0,0.046290948690114894
-12.25,133.25,0.035984054533332185
-12.25,133.5,0.03925194883033512
-12.25,133.75,0.04558659256879997
-12.25,134.0,0.049618592470753356
-12.25,134.25,0.04835315506987114
-12.25,134.5,0.0445356483101695
-12.25,134.75,0.04208014715624259
-12.25,135.0,0.040455047514788386
-12.25,135.25,0.04019613452452008
-12.25,135.5,0.040582473573812713
-12.25,135.75,0.05073521304556646
-12.25,136.0,0.060966028921991496
-12.25,136.25,0.06502304858797356
-12.25,136.5,0.06364664555289132
-12.25,136.75,0.05945496553167554
-12.25,141.5,0.050564732699187626
-12.25,141.75,0.049103871498143145
-12.25,142.0,0.032325961194994146
-12.25,142.25,0.029076114197628514
-12.25,142.5,0.025054781862183243
-12.25,142.75,0.017364805589092865
-12.25,143.0,0.00671613628644045
-12.25,143.25,-0.0033490920599676373
-12.5,130.25,0.10028467989530936
-12.5,130.5,0.10070974895867114
-12.5,130.75,0.0972903750713494
-12.5,131.0,0.09024668856990739
-12.5,131.25,0.09020508304930117
-12.5,131.5,0.09169405282674603
-12.5,131.75,0.0896577077014141
-12.5,132.0,0.08659999100072037
-12.5,132.25,0.08042983467282956
-12.5,132.5,0.06464341077580502
-12.5,132.75,0.04391476173036669
-12.5,133.0,0.028782827693909233
-12.5,133.25,0.023841529603705315
-12.5,133.5,0.03257287360003544
-12.5,133.75,0.04225071257933838
-12.5,134.0,0.04372915621820273
-12.5,134.25,0.038233286090118966
-12.5,134.5,0.03312137026428976
-12.5,134.75,0.03160087722604672
-12.5,135.0,0.027834229387429122
-12.5,135.25,0.025839577584846812
-12.5,135.5,0.030002027229068202
-12.5,135.75,0.040451750499286405
-12.5,136.0,0.05100550784809386
-12.5,136.25,0.057418503165667996
-12.5,136.5,0.06050218085151893
-12.5,136.75,0.057127565905040104
-12.5,137.0,0.04746367494312344
-12.5,141.5,0.04379864533260744
-12.5,141.75,0.04367983610676072
-12.5,142.0,0.03030413344271132
-12.5,142.25,0.02601808012683533
-12.5,142.5,0.023052471310849053
-12.5,142.75,0.017980629590084354
-12.5,143.0,0.009800886889491753
-12.5,143.25,-0.002559761907712874
-12.5,143.5,-0.010014122889563888
-12.75,130.0,0.1026191908030272
-12.75,130.25,0.10114918556905216
-12.75,130.5,0.0970317328934625
-12.75,130.75,0.08564244563220567
-12.75,131.0,0.08341964108466421
-12.75,131.25,0.0816174118887519
-12.75,131.5,0.07860726925790118
-12.75,131.75,0.07204774828796205
-12.75,132.0,0.06550962971334685
-12.75,132.25,0.05224736926276952
-12.75,132.5,0.036140736990829155
-12.75,132.75,0.015678752948889492
-12.75,133.0,0.009021477902130972
-12.75,133.25,0.014911414514357435
-12.75,133.5,0.02649129065385338
-12.75,133.75,0.04297613724575233
-12.75,134.0,0.04616664944020088
-12.75,134.25,0.040369056688342675
-12.75,134.5,0.03432438183780539
-12.75,134.75,0.03181935639524837
-12.75,135.0,0.02266172614837026
-12.75,135.25,0.018994515175090123
-12.75,135.5,0.03453302732710284
-12.75,135.75,0.04657276371617233
-12.75,136.0,0.052757834999864806
-12.75,136.25,0.05747980773952268
-12.75,136.5,0.055576255672162955
-12.75,136.75,0.047071322723084556
-12.75,141.5,0.04094094003270135
-12.75,141.75,0.04388783791641199
-12.75,142.0,0.030092329617637536
-12.75,142.25,0.0210393855269454
-12.75,142.5,0.019572323315902383
-12.75,142.75,0.014763325897777733
-12.75,143.0,0.009608693497650131
-12.75,143.25,0.0019086095568718803
-12.75,143.5,-0.007832920282767069
-13.0,130.0,0.10391981327040996
-13.0,130.25,0.09765739706374381
-13.0,130.5,0.07745653746750827
-13.0,130.75,0.07461556221305246
-13.0,131.0,0.06852815765709387
-13.0,131.25,0.06377336070144268
-13.0,131.5,0.05459671636403555
-13.0,131.75,0.0486745391415436
-13.0,132.0,0.039740490314857005
-13.0,132.25,0.03051077852336493
-13.0,132.5,0.010743389535831321
-13.0,132.75,-0.0029067551598059025
-13.0,133.0,-0.0004085876058078042
-13.0,133.25,0.009472540160379166
-13.0,133.5,0.02983781594725632
-13.0,133.75,0.04876148416357615
-13.0,134.0,0.06249261007068623
-13.0,134.25,0.05887869332744458
-13.0,134.5,0.04902589421935568
-13.0,134.75,0.03831693453098769
-13.0,135.0,0.021351045157432556
-13.0,135.25,0.023560165837667964
-13.0,135.5,0.043071016326825466
-13.0,135.75,0.0584573980508303
-13.0,136.0,0.0637303059950953
-13.0,136.25,0.06049419169386534
-13.0,136.5,0.05471795378329835
-13.0,136.75,0.04719150301117584
-13.0,141.25,0.044184390299996955
-13.0,141.5,0.04869721632548503
-13.0,141.75,0.04202796487175461
-13.0,142.0,0.023399521517049958
-13.0,142.25,0.014228018762154057
-13.0,142.5,0.01387118382632242
-13.0,142.75,0.010787819881788249
-13.0,143.0,0.01178264820349278
-13.0,143.25,0.008127173557423756
-13.0,143.5,-0.006398000596021432
-13.0,143.75,-0.018425704878251122
-13.25,130.0,0.10340530116261513
-13.25,130.25,0.09522195550628178
-13.25,130.5,0.07032665968959788
-13.25,130.75,0.06092542693843778
-13.25,131.0,0.05765236653814432
-13.25,131.25,0.04324461474471021
-13.25,131.5,0.03415838107373339
-13.25,131.75,0.024632542091512225
-13.25,132.0,0.019143120002635444
-13.25,132.25,0.00761531973690064
-13.25,132.5,-0.00010911165542303676
-13.25,132.75,-0.005613425415726975
-13.25,133.0,-0.0008384187523218583
-13.25,133.25,0.017075553527196755
-13.25,133.5,0.03953912429804749
-13.25,133.75,0.06463966056322944
-13.25,134.0,0.07956739053782405
-13.25,134.25,0.07590270489250533
-13.25,134.5,0.0655874530656941
-13.25,134.75,0.04243197035907696
-13.25,135.0,0.02672431865687957
-13.25,135.25,0.03847716586537771
-13.25,135.5,0.0607610625978585
-13.25,135.75,0.06993656050162562
-13.25,136.0,0.060495942891663115
-13.25,136.25,0.056615125505268
-13.25,136.5,0.05905889517224113
-13.25,141.25,0.0471206359343309
-13.25,141.5,0.05277429140962737
-13.25,141.75,0.03758892039837702
-13.25,142.0,0.02007733272911325
-13.25,142.25,0.013617115050910929
-13.25,142.5,0.01147225932649485
-13.25,142.75,0.01168264979569787
-13.25,143.0,0.013113380218629105
-13.25,143.25,0.011016174372827255
-13.25,143.5,-0.0028630640879302983
-13.25,143.75,-0.024413425822454513
-13.5,129.75,0.11011843664398571
-13.5,130.0,0.09671919479709387
-13.5,130.25,0.0784622413638263
-13.5,130.5,0.05775122089854105
-13.5,130.75,0.050106592245966794
-13.5,131.0,0.04238992105295268
-13.5,131.25,0.03225154465363114
-13.5,131.5,0.019966414515205127
-13.5,131.75,0.01876245770851297
-13.5,132.0,0.011607232055429182
-13.5,132.25,0.005336645492820024
-13.5,132.5,0.0014363296708832063
-13.5,132.75,0.004048891196686285
-13.5,133.0,0.008136316089144814
-13.5,133.25,0.03001717363892043
-13.5,133.5,0.0580249946600572
-13.5,133.75,0.08554474290717781
-13.5,134.0,0.08975444080046152
-13.5,134.25,0.08673339708321698
-13.5,134.5,0.06664672983681673
-13.5,134.75,0.04641480451818181
-13.5,135.0,0.041962921601048746
-13.5,135.25,0.06061243410268427
-13.5,135.5,0.07864434218589549
-13.5,135.75,0.07424917017669971
-13.5,136.0,0.06430645133447643
-13.5,136.25,0.06246667134189794
-13.5,141.25,0.047759725546041625
-13.5,141.5,0.05473414202687861
-13.5,141.75,0.03735142037506047
-13.5,142.0,0.02114898219394626
-13.5,142.25,0.015358912137459685
-13.5,142.5,0.015251780163439576
-13.5,142.75,0.013639682081854034
-13.5,143.0,0.015401792102266536
-13.5,143.25,0.013263076084489771
-13.5,143.5,-0.0006494795995341377
-13.5,143.75,-0.023647683918044806
-13.75,126.75,0.11065855348362022
-13.75,127.0,0.11482915299654296
-13.75,127.25,0.11853574435926467
-13.75,127.5,0.12279711116683885
-13.75,129.5,0.11724602476017203
-13.75,129.75,0.10668797611497899
-13.75,130.0,0.07791066952986883
-13.75,130.25,0.05264269061293944
-13.75,130.5,0.039298561896338624
-13.75,130.75,0.039246534609949195
-13.75,131.0,0.0395511102496033
-13.75,131.25,0.028766281688838633
-13.75,131.5,0.02481711939831044
-13.75,131.75,0.023071182806584187
-13.75,132.0,0.016830950287061695
-13.75,132.25,0.008106133149764834
-13.75,132.5,0.01142087424977406
-13.75,132.75,0.020066044052041276
-13.75,133.0,0.02192509157585972
-13.75,133.25,0.046619777794930616
-13.75,133.5,0.07759028230433825
-13.75,133.75,0.0883232193181408
-13.75,134.0,0.09352158635436335
-13.75,134.25,0.07967807327205013
-13.75,134.5,0.05911636328769843
-13.75,134.75,0.053527978283603804
-13.75,135.0,0.06278911194550951
-13.75,135.25,0.07920068895429225
-13.75,135.5,0.08558648594619367
-13.75,135.75,0.08074808998725798
-13.75,136.0,0.07252889408743556
-13.75,141.25,0.04661091646786377
-13.75,141.5,0.05464270851507224
-13.75,141.75,0.039605215000876014
-13.75,142.0,0.023395635630154794
-13.75,142.25,0.0181392819165743
-13.75,142.5,0.017775677218344218
-13.75,142.75,0.01959775641527388
-13.75,143.0,0.019375988829591354
-13.75,143.25,0.022834492940336983
-13.75,143.5,0.009218378957804405
-13.75,143.75,-0.01702099954265843
-14.0,126.25,0.10090218392796338
-14.0,126.5,0.10625858096633113
-14.0,126.75,0.10490374687638021
-14.0,127.0,0.10950805067140768
-14.0,127.25,0.11851153996246419
-14.0,127.5,0.12615562872897462
-14.0,127.75,0.13073562658191845
-14.0,129.5,0.11172401717347999
-14.0,129.75,0.09452709587760895
-14.0,130.0,0.0662467188057633
-14.0,130.25,0.03708409131508774
-14.0,130.5,0.03445360961325237
-14.0,130.75,0.04164971381955529
-14.0,131.0,0.04147819034072922
-14.0,131.25,0.03865881448898418
-14.0,131.5,0.037184443489278525
-14.0,131.75,0.03027290989063888
-14.0,132.0,0.023360325525385042
-14.0,132.25,0.018853328484133514
-14.0,132.5,0.025867064306362483
-14.0,132.75,0.03808541043974427
-14.0,133.0,0.03834464824695182
-14.0,133.25,0.06372361428237454
-14.0,133.5,0.08394089996864325
-14.0,133.75,0.0911984889130581
-14.0,134.0,0.08382890844372674
-14.0,134.25,0.07192152013252173
-14.0,134.5,0.060586800477294325
-14.0,134.75,0.06109449397306777
-14.0,135.0,0.0822646720631241
-14.0,135.25,0.08896119504258543
-14.0,135.5,0.08915933047277551
-14.0,135.75,0.07346137230455325
-14.0,136.0,0.07033484053364197
-14.0,136.25,0.07394414811622982
-14.0,141.25,0.044217962881163614
-14.0,141.5,0.05334575212267191
-14.0,141.75,0.04102863851561192
-14.0,142.0,0.026010113896053153
-14.0,142.25,0.020995292854874795
-14.0,142.5,0.018839380853004687
-14.0,142.75,0.020078808712214135
-14.0,143.0,0.0227320630452207
-14.0,143.25,0.026291146751778027
-14.0,143.5,0.024229731848541693
-14.0,143.75,-0.002350661571052954
-14.0,144.0,-0.014422408756328702
-14.0,144.25,-0.018364730687454225
-14.0,144.5,-0.020901867962177387
-14.25,125.5,0.09750082928358617
-14.25,125.75,0.09969711482106115
-14.25,126.0,0.1029643600252173
-14.25,126.25,0.1024963420239765
-14.25,126.5,0.10041775047599791
-14.25,126.75,0.09511705655454529
-14.25,127.0,0.09408212230807543
-14.25,127.25,0.1092627651196449
-14.25,127.5,0.12540867680806295
-14.25,127.75,0.133861837028235
-14.25,128.0,0.13448220098020763
-14.25,129.25,0.1160518464690739
-14.25,129.5,0.10132704841162617
-14.25,129.75,0.07078641498586215
-14.25,130.0,0.044007859608452604
-14.25,130.25,0.040315223588878964
-14.25,130.5,0.04046630973669265
-14.25,130.75,0.046488231104685106
-14.25,131.0,0.04280637701283699
-14.25,131.25,0.04510714443124491
-14.25,131.5,0.048722445377115946
-14.25,131.75,0.04532663715550046
-14.25,132.0,0.03748231700575347
-14.25,132.25,0.036091689965346195
-14.25,132.5,0.04104051260317802
-14.25,132.75,0.052377490708794765
-14.25,133.0,0.05665342197867109
-14.25,133.25,0.07735470900339843
-14.25,133.5,0.09141504613950333
-14.25,133.75,0.08445873967255049
-14.25,134.0,0.07511455147001878
-14.25,134.25,0.06772513394783566
-14.25,134.5,0.06297572152454327
-14.25,134.75,0.07401483311266978
-14.25,135.0,0.09477607648727622
-14.25,135.25,0.0939734158009651
-14.25,135.5,0.0802928282415859
-14.25,135.75,0.06757134331982896
-14.25,136.0,0.06571821321668384
-14.25,141.25,0.04371518991249867
-14.25,141.5,0.05038884499214107
-14.25,141.75,0.04046272831691677
-14.25,142.0,0.028812399864331737
-14.25,142.25,0.023415887139171813
-14.25,142.5,0.019188224325676947
-14.25,142.75,0.016547139045427345
-14.25,143.0,0.01837459775887506
-14.25,143.25,0.02537209645590787
-14.25,143.5,0.028081090019280747
-14.25,143.75,0.015298502600958143
-14.25,144.0,0.0037601243828561544
-14.25,144.25,-0.005351581119457035
-14.25,144.5,-0.015506544913028698
-14.25,144.75,-0.02236170190786403
-14.5,125.25,0.10161474583822906
-14.5,125.5,0.10590036391071855
-14.5,125.75,0.10655707465970923
-14.5,126.0,0.10188107082397625
-14.5,126.25,0.09776367536481934
-14.5,126.5,0.09960721244000315
-14.5,126.75,0.09840349681155337
-14.5,127.0,0.09815912935759413
-14.5,127.25,0.10934996819601904
-14.5,127.5,0.12608828434114766
-14.5,127.75,0.13215099180091405
-14.5,128.0,0.13134109167480476
-14.5,128.25,0.13230787996545731
-14.5,129.5,0.09746760705896397
-14.5,129.75,0.06467722497769687
-14.5,130.0,0.04032799951168065
-14.5,130.25,0.042786771398110005
-14.5,130.5,0.046288862742824816
-14.5,130.75,0.0489078665358139
-14.5,131.0,0.04466857214590929
-14.5,131.25,0.048817249588632844
-14.5,131.5,0.05581626170621569
-14.5,131.75,0.0532447496906823
-14.5,132.0,0.04731595229131563
-14.5,132.25,0.047008959392052296
-14.5,132.5,0.04936695968580377
-14.5,132.75,0.061097215623521516
-14.5,133.0,0.07501896842434926
-14.5,133.25,0.08796161486362175
-14.5,133.5,0.08885485245435541
-14.5,133.75,0.08060022147927133
-14.5,134.0,0.06863104260367717
-14.5,134.25,0.06328392827827989
-14.5,134.5,0.06748807878469054
-14.5,134.75,0.08403428292392269
-14.5,135.0,0.09698506810863249
-14.5,135.25,0.08837265382673042
-14.5,135.5,0.07673625130641712
-14.5,135.75,0.06896312106266611
-14.5,141.25,0.04157287056451657
-14.5,141.5,0.0502109870447173
-14.5,141.75,0.041735884847482085
-14.5,142.0,0.033065525223599596
-14.5,142.25,0.02834882137702232
-14.5,142.5,0.023025754156413104
-14.5,142.75,0.020628933986678307
-14.5,143.0,0.021806940381163462
-14.5,143.25,0.028849483552968975
-14.5,143.5,0.03506039797180258
-14.5,143.75,0.032362928068900516
-14.5,144.0,0.021160895698891898
-14.5,144.25,0.0017437251328579746
-14.5,144.5,-0.008485764352396246
-14.5,144.75,-0.017155767265988317
-14.5,145.0,-0.026871474281595007
-14.75,125.0,0.10120218115368043
-14.75,125.25,0.10420888556899495
-14.75,125.5,0.10504193864902658
-14.75,125.75,0.09982461393747515
-14.75,126.0,0.09295874032495247
-14.75,126.25,0.09668462982195582
-14.75,126.5,0.10638498019994082
-14.75,126.75,0.10543298642796403
-14.75,127.0,0.1039782397545688
-14.75,127.25,0.1152855007248829
-14.75,127.5,0.12816059419117268
-14.75,127.75,0.13112422659293405
-14.75,128.0,0.13178722198365664
-14.75,128.25,0.13250919132643507
-14.75,128.5,0.12647257483479565
-14.75,128.75,0.12033794195108888
-14.75,129.0,0.11623911832472296
-14.75,129.25,0.11011322167805845
-14.75,129.5,0.09749405218080479
-14.75,129.75,0.0770907286811145
-14.75,130.0,0.05302069417097437
-14.75,130.25,0.04954238563511118
-14.75,130.5,0.06353185420552623
-14.75,130.75,0.06095937362418503
-14.75,131.0,0.04863111985745276
-14.75,131.25,0.05193113766842501
-14.75,131.5,0.053700033715738706
-14.75,131.75,0.048631871874492395
-14.75,132.0,0.043209551096274605
-14.75,132.25,0.04874673321494975
-14.75,132.5,0.058012622237194576
-14.75,132.75,0.06913747337677505
-14.75,133.0,0.08101984172944296
-14.75,133.25,0.08724190116016667
-14.75,133.5,0.08477599221114948
-14.75,133.75,0.07950681010238189
-14.75,134.0,0.07274385344072803
-14.75,134.25,0.07110433501822103
-14.75,134.5,0.07464967358622895
-14.75,134.75,0.08402856910234109
-14.75,135.0,0.08911208989614036
-14.75,135.25,0.08047873310510957
-14.75,135.5,0.07192170597941965
-14.75,135.75,0.06973899428840467
-14.75,141.25,0.04068375568168161
-14.75,141.5,0.04875744405613244
-14.75,141.75,0.041914596777571055
-14.75,142.0,0.03487682168246126
-14.75,142.25,0.030053132499551393
-14.75,142.5,0.02608210055281858
-14.75,142.75,0.023695948081858587
-14.75,143.0,0.025134937542628855
-14.75,143.25,0.03184414385663956
-14.75,143.5,0.036933340623900725
-14.75,143.75,0.02929914765589976
-14.75,144.0,0.011725313496238957
-14.75,144.25,-0.005189123493916038
-14.75,144.5,-0.010646294341212082
-14.75,144.75,-0.013633662736222562
-14.75,145.0,-0.023409467833067226
-14.75,145.25,-0.03199371258507593
-15.0,125.0,0.10182592774445277
-15.0,125.25,0.10175645910328837
-15.0,125.5,0.0967896325893272
-15.0,125.75,0.09619977819646353
-15.0,126.0,0.09568928158991649
-15.0,126.25,0.10515508224073271
-15.0,126.5,0.11214284980124103
-15.0,126.75,0.10905602909883279
-15.0,127.0,0.10971954406117668
-15.0,127.25,0.12228337004665506
-15.0,127.5,0.13254027489659523
-15.0,127.75,0.13598928681342
-15.0,128.0,0.1355441066701866
-15.0,128.25,0.13039586897489422
-15.0,128.5,0.10864046271336252
-15.0,128.75,0.10145312911102751
-15.0,129.0,0.10130994216972322
-15.0,129.25,0.09382358889488132
